messages,target,label
"Philadelphia at Chicago:  Teams tied for 1st after Sunday
     Dick Redding battled Chet Brewer in the first game of a dramatic four
game series.  One Friday, one Saturday, and a good-old Sunday doubleheader.
""What could be better,"" declared Ernie Banks.  Perhaps the fact that the Cubs
are challenging?
     ""It's pitching, it's always been pitching that we've lacked,"" announced
Ryne Sandberg.  ""If we can get by Brewer, then beat Carlton, Alexander, or
Bunning - preferrably 2 of the last three - we'll know we might be able to
win.
     ""Lord, I hope we pull it off.""
     The Phils scored once in the top of the first; Richie Ashburn singled, Pete
Rose followed with a hit, sending Ashburn around second.  Kiki Cuyler cut
the ball off in left center, and threw a bullet in to Ernie Banks, who threw
to Ron Santo to get Ashburn at third.  Rose went to second on the play.
     Christobel Torrienti lifted a long fly to center, moving Pete Rose to
third.  Schmidt was walked - the Cubs were absolutely refusing to let him
beat them.  Both Torrienti and Schmidt will likely draw 130-150 walks this
year.  Chuck Klein is starting to hit very well, and he lashed a double into a
gap in right-center.  ""Cool Papa"" Bell's speed allowed him to cut the ball off
and prevent Schmidt from scoring.  Nellie Fox was walked, and Bob Boone
grounded out to second, ending the threat.  
     ""Teams are starting to realize that you don't have to pitch to Schmidt or
Torrienti, and that is lowering their run total.  It puts a lot of pressure on
Klein and Dick Allen (who platoons with Chuck Klein and occasionally spells
Rose at first), and it's a credit to the Phillies that they've been able to
sustain their pace.  The picthers have slumped at times.""  So came the
analysis from Frank Chance.
     The Cubs got that run back when Bell bunted for a hit, Thomas' grounder
moved him to second, and - after Sandberg made out - Billy Williams singled
home a run.  In the sixth, Ron Santo launched a two-run homer to make it
3-1.  Dick Redding got in trouble in the eighth, as Schmidt singled and Klein
singled him to third.  Ed Reulbach entered to face Fox, but Dick Allen popped
out of the dugout to hit.  Allen doubled to right, but luckily for the Cubs,
Williams had moved to left and Andre Dawson had been inserted for defense.
He fired a bullet to home plate to keep Klein at third.  Lance Parrish, hitting
for Boone, was walked, and Bruce Sutter entered.  Larry Bowa grounded into
a 1-2-3 double play, but Ed Delahanty walked as a pinch-hitter.  Desiring a
strikeout, since Ashburn was likely to attempt a bunt hit with the quick
Trillo pinch-running at third, Chance brought in Lee Smith, who induced a
pop-up to the catcher from the speedy centerfielder, ending the inning.  The
Cubs took the win, 3-2, moving a game behind the Phillies.
     Steve Carlton was called upon to battle 3-Finger Brown Saturday.  To get
another righthander in the lineup, Ron Santo moved to first and Bill Madlock
played third.  Unfortunately, Brown allowed six doubles, and the Cub bullpen
was worn down even more, as the Cubs tried to maintain a lead against
Lefty.  Madlock, batting sixth, had knocked two doubles of his own, driving
home four runs.  Gabby Hartnett hit two home runs, and Cuyler added
another, and the score was 8-6, Cubs after six innings.  The Phillie bullpen
had more troubles in the bottom of the eighth, as the Cubs grabbed 3 more
runs to ice an 11-7 triumph.
     Sunday's twin bill saw Cool Papa Bell gather seven straight hits at one
point, including a rare outside-the-park home run in the second game, off
Robin Roberts.  Grover Alexander of the Phils took the first contest, 4-2, but
the Cubs captured the second one 5-4, with Waddell gaining the win.  Bruce
Sutter tossed two innings for the save, though he allowed one run in the
eighth.  The Cardinals stood half a game behind these co-leaders, and would
conclude their series with the Expos on Monday.
-------------------------------------------------------------------
     Montreal at St. Louis(August 3-6): 3-way tie for 1st
     Dennis Martinez is on a roll, and he continued it versus John Tudor Friday.
The Expos have a wide variety of hitters, and - while they aren't among the
all-time greats, they are getting the job done.  After winning their first
first two games, they suddenly found themselves only 2 1/2 games out of
first in this wacky season.
     Martinez triumphed 5-3 on Friday, and WIlliams outdueled Dizzy Dean 3-2
Saturday.  However, the Cardinals refused to give up, winning 6-2 on Sunday.
The Cards captured Monday's game, too, as Steve Carlton outdueled Steve
Rogers 3-2.  ""We're really good against ground ball pitchers because of our
team speed,"" remarked Lou Brock.  ""I don't see why we can't win this
division.""
     The Phillies and Cubs may have some reasons for them.  Two-thirds of
the way through the season, there is a 3-way tie for first.
-------------------------------------------------------------------
     New York at Pittsburgh(August 3-6): 3 straight 3-2 wins for Bucs,
now 2 back - but in 4th!
    ""When your team is in a slump like we are, the worst thing is to play in a
pitcher's park like this,"" spoke Gil Hodges before the series.  Keith
Hernandez added that ""their defense takes away quite a few runs per year,
and it must be giving them an extra 6-7 wins.""  The Pirates have made only
26 errors all season, 6 ahead of the second place Dodgers.  Error totals tend
to be around 50 for the best defensive All-Time teams.
     Rube Foster defeated Sid Fernandez 5-2 Friday, and Candelaria outshone
Seaver 3-2 Saturday, in a game featuring some outstanding defense.  When
Nolan Ryan and two relivers 6-hit the Mets in another 3-2 win Sunday, the
Pirates could once again look forward to a victory getting them back to the
.500 mark.  They had been unable to several times in the past month.  Bert
Blyleven met Dwight Gooden in the afternoon game.  Both pitchers possessed
fantastic stuff, and the only runs scored through eight innings were on home
runs - a solo shot by Rusty Staub of the Mets and a two-run blast by Ralph
Kiner for the Pirates.  The Mets' Darryl Strawberry singled home a run in the
top of the ninth off Jesse Orosco, working his second inning, after Mookie
Wilson pinch-ran for Gary Carter at second.  With one out and a runner on
first, Lee Mazilli was sent in to pinch-hit.  The Pirates countered with Kent
Tekulve, placing him in the fifth spot in the order and putting Barry Bonds in
left field as the ninth place hitter.  Tekulve induced a groundout forcing
Strawberry at second.  He slid hard into Honus Wagner, preventing the
Pirates from turning their fifth double play of the afternoon.  Tekulve
allowed a hit, but Clemente threw Mazilli out at third from near the right
field line, ending the inning.  Tug McGraw relieved Randy Myers, who entered
to pitch the eighth, and got one out before Bonds launched a rocket to deep
center, running through the stop sign at third to score an inside-the-park
homer to win.  The Pirates had scored an improbable 3 straight 3-2 wins,
and had moved to within 2 games of first place, with seven weeks to go.
------------------------------------------------------------------
     San Francisco at Boswaukta(August 3-5): 
    Another Sunday doubleheader appeared on the schedule, as the Giants
managed to close the gap on the other teams thanks to some starting
pitching that just wouldn't tire.  In fact, reported manager John McGraw,
""once this rough part of the schedule is over, maybe as early as this coming
week, we may shift to a 4-man rotation again for a little while.""
     Juan Marichal continued his hot pitching Friday, beating Lew Burdette and
the Braves 4-1.  Willie Mays had all four r.b.i.s on 3 hits.  Rick Reuschel
faced Joe Niekro Saturday in a slugfest.  The Braves' park had been a homer
haven, but this took the cake, as the Giants won a seesaw affair 16-13.
Willie Mays had three homers, Willie McCovey, Eddie Matthews, and Don
Baylor had two, and Hank Aaron, Ernie Lombardi, Biz Mackey, and Mel Ott had
one each.  The Braves had collected 149 home runs going into Sunday's
doubleheader, putting them on a pace for 223, which would be 4 short of the
National League record.  They were still a tad behind the '61 Yankees' pace.
They had allowed over 120, though.  Vida Blue actually got the win after
retiring 2 batters in the fifth.  He allowed only a run in the sixth, but
faltered in the seventh.  Joe McGinnity earned the save.
     In the doubleheader, the Braves' Hoyt Wilhelm failed to hold a lead in the
first game, but Hank Aaron homered off Bill Foster in the eighth as the
Braves won, 4-3.  The Giants took the second game, however, by a 6-2 score.
The homer by Aaron was a magical #150 by the Braves; however, they fell to
three game below .500, making a comeback extremely unlikely.
-------------------------------------------------------------------
     San Diego at Cincinnati(Aug. 3-5):  Randy Jones faced Ewell
Blackwell in the first of this 3-game series, and the Padres felt rather
good.  With Don Mattingly straining his back in the last Cleveland game, the
trade looked even better.  McGriff's batting average was even rising.  Of
course, the bench was very poor, and Joe Gordon was only adequate in the
outfield, but these were minor problems, since the pitching was holding up.
     Jones pitched a good game Friday, and won 6-3.  McGriff launched two
home runs.  Mel Harder earned a win with the help of Mark Davis and Ray
Narleski Saturday; 5-4 was the final score.  Tom Candiotti battled Satchel
Paige to a 3-3 tie through eight innings before departing.  The game was
scoreless for 4 more innings until the thirteenth.  Paige had departed after
10, and John Franco hurled a scoreless inning.  Tom Browning was working
his second scoreless inning, when Dave Winfield doubled with one out and
Joe Gordon was pitched around.  Thurm Munson doubled both runners home,
and the Padres gamed a 5-3 win.  The three-game sweep had pulled the
Giants into a tie with the Reds.  Though the Reds denied it, the highly
emotional series with the Dodgers may have taken too much out of them.
-------------------------------------------------------------------
     Brookangeles at Houston(August 3-5):
     Another series capped off by a weekend doubleheader took place in the
wide open plains of the Astrodome.  The Astros sent Joe Niekro to the hill in
the first game, opposite Don Drysdale.  ""Normally,"" Drysdale remarked, ""I
would be challenging hitter by being ready to throw at them.  I can't afford
to with this team, though; we have to get our own runners going; we can't
Davis will get decked once.""
     The fact that Glenn Davis leads the team in homers with six (!) is
primarily why he would be decked, but it should be understood that his
current pace would give him nine for the season.  The hitting on this team is
a little better, but the power is all doubles and triples.  Still, Carl Furillo is
the main reason no Astro home runs were hit over the weekend, as he threw
two runners out trying for inside-the-park homers.  For those unaware of
the nastness of the Astros' park, they have a 23-foot high gray wall all
around the outfield; balls must be hit into the seats to be home runs.  The
foul poles are 355 feet from home plate, but the alleys are 400 feet away,
with center field at 420 feet.  ""It's as if some three-year-old threw a
tantrum and told his playmates: 'If I can't hit home runs, nobody will hit
home runs',"" remarked Roy Campanella.
     The Dodgers stole five bases Friday, but the Astros decided to revitalize
the Baltimore chopping that had failed 6 weeks before; for tonight, anyway,
Davis, Jim Wynn, and Jose Cruz did not have to mess with their swings,
according to the manager.  After Poles and Willie Wells reached base via the
Baltimore chop, Drysdale decked Jose Cruz with a pitch.  He responded with
a two-run double, but Wynn - playing first for Davis - popped up, and the
Astros didn't score any more in that inning.  They did score 3 in the fourth to
erase a 3-2 deficit, and the Astros wound up winning 6-4.  They threatened
to do even better the next game, as Tommy John would be their opponent.
Walt Alston met privately with the starters at 6 A.M. before the game.
     ""I think I know how we can beat the Baltimore Chop,"" he explained.
     ""How can we do that,"" Pee Wee Reese wondered.
     ""They're going to be beating the ball down, so we've got to be ready to
throw on the run.  Steve will start at first to dig balls out of the dirt, but I
want all of you to practice your barehanded picks and throws.  We'll go with
a shallow infield almost the whole time.""
     The plan almost worked.  Mike Scott allowed only two runs through eight
innings, but the Astros got three; two of them scored when Bill Doran
pushed a bunt into the outfield in the fourth with runners on second and
third.  3-2 Astros was the final, with Dave Smith earning another save.  The
Dodgers scored a victory in the first game of the twin bill Sunday, as Nolan
Ryan walked five, three of whom scored in a 4-1 Dodger win.  Fernando
Valenzuela lost the second game 4-2 to Don Sutton, however, as the Dodgers'
thirteen stolen bases in the series proved to not be enough.
     ""We're mostly a power team,"" remarked Ron Cey.  ""Jackie and, when he
plays, Maury Wills are our only real speed demons, though a couple other
plays can do it now and then.  We're sunk in a place like the Astrodome.  I
guess that's why they're so successful there.""  Indeed, it seems that
basestealing teams give them the most trouble in the dome.  The 'Stros
swiped 12 bases in 16 attempts, giving them 230 on the season.
     Standings after these weekend series:
A.L.East
Team                     W           L           GB
New York                68        42          --
Cleveland               65        46          3.5
Detroit                 64        46           4
Boston                  64        47          4.5
Baltimore               59        52         9.5
Toronto                 43         69        25.5
Washington              39         73          28

A.L.West
Oaksaselphia            63         48          --
Minnesota               61         48            1
Chicago                 59         53          4.5
Kansas City             57         54          6.5
California              57         56            8
Milwaukee               45         66           17
Seattle                 32         78         31.5

N.L.East
Chicago          57         53                --
Philadelphia     58         54                --
St. Louis        58         54                --
Pittsburgh       56         56                2
Montreal         53         56               3.5
New York         48         64               10

N.L.West
Brookangeles     66          46               --
Cincinnati       66           47              0.5
San Francisco    65          46               0.5
Boswaukta        54           56               11
Houston          50          61               17.5
San Diego        36          75                29.5",9,rec.sport.hockey
"



You must not be old enough to remember the A's in KC!",9,rec.sport.hockey
"
Wait a minute; I could swear that Varsho is white.",9,rec.sport.hockey
"} 
} >Oh, yea, and Chris Bosio pitched a NO-HITTER.  One over the minimum, two
} 
} Have there ever been any other no-hitters in Mariner history?

Randy Johnson, June 2, 1990 against the Tigers.",9,rec.sport.hockey
"Just wanted to let all the people who e-mailed me about 
a possible Cardinals mailing list that I wasn't able to
get the OK to host the list here so someone else will
have to do it. :-(

Many thanks to Bob Netherton for his helpful info.",9,rec.sport.hockey
"

The tribe will be in town from April 16 to the 19th.
There are ALWAYS tickets available! (Though they are playing Toronto,
and many Toronto fans make the trip to Cleveland as it is easier to
get tickets in Cleveland than in Toronto.  Either way, I seriously
doubt they will sell out until the end of the season.)
",9,rec.sport.hockey
"
















	What's the difference between Nolan Ryan and Yount?  Both have hung
around for years, and continue to post great stats.  Why shouldn't Dave Kingman
get into the Hall?  Or Murray, Evens, Reardon, and others?  What the hell do
you have to do?  Ask an opposing pitcher whether he thinks that Winfield should
be in the hall...  God.  Pretty soon you'll be saying that Cal Ripken doesn't
deserve to be in the Hall.  Then, I'll flame you. :-)




",9,rec.sport.hockey
"} The roar at Michigan and Trumbull should be loader than ever this year.  With
} Mike Illitch at the head and Ernie Harwell back at the booth, the tiger bats
} will bang this summer.  Already they have scored 20 runs in two games and with
} Fielder, Tettleton, and Deer I think they can win the division.  No pitching!
} Bull!  Gully, Moore, Wells, and Krueger make up a decent staff that will keep
} the team into many games.  Then there is Henneman to close it out.  Watch out
} Boston, Toronto, and Baltimore - the Motor City Kittys are back.

nice woofing (or should i say meowing?).
and yes, the Tiggers are a fun, exciting team that i would pay to see.
but last year, they went 75-87. this year, their offense is essentially
the same, and their pitching is, at best, essentially the same. so why
do you think they will suddenly improve to win the 92 or so games which will
be required to win the A.L. East? what has changed that i don't see?

remember, a 20-4 win is worth as much in the standings as a 3-2 win...",9,rec.sport.hockey
"Don't knock Vaughn for being a spring training .400 hitter
but a .250 regular season hitter.
Around 30 games played isn't an indication of how good any
hitter is, and the quality of pitching is way down.

Ryan Robbins
Penobscot Hall
University of Maine",9,rec.sport.hockey
"BASEBALL.....ALWAYS
how he

",9,rec.sport.hockey
"
Huh?  Clemens pitched last on Saturday, giving him his usual four days
rest.  

-- 
------------------------------------------------------------------------------
Brian Curran                 Mead Data Central              brian@meaddata.com ",9,rec.sport.hockey
"Ok all you trivia buffs, I have a good one for you.

1.  Prior to the foul bunt rule what is the record for the most foul balls
by 1 batter during one at bat?

2.  Total pitches?

3.  Who was the batter?

4.  Who was the pitcher?

5.  Same as 1-4 except after the foul bunt rule.

Associated data would be nice too (such as date, location, teams, etc.)",9,rec.sport.hockey
"I want All-Star Tickets does anyone know how I can get
some?

Are they for public sale or are they sold out?

Or do you just have to work for a company with some

Anyway any answers would be appreciated.

Please E-mail me.",9,rec.sport.hockey
"
I guarantee that if Bonds wins the MVP the Giants will finish higher
than 6th. 

luigi",9,rec.sport.hockey
"
:>Does anybody in the Pittsburgh area know why Mike LaValliere was released?
:>Last year I kept saying that Slaught should get the bulk of the playing time,
:>that he was clearly the better player at this point, but Leyland insisted on
:>keeping a pretty strict platoon.  And now he is released?  That doesn't
:>make any sense to me.

Greg,

    The story goes like this:

       Spanky is too slow!  If he were quicker, he would still be here.
But with Slaught and Tom Prince, they didn't want to lose Prince in order
to bring up that 11th pitcher.  Slaught is about as good as Spanky and
Prince is coming along nicely!

      Don't feel too bad for him.  He's still gonna get theat $4,000,000
over the next two years -- he'll be able to do most of what he wants to
do.
",9,rec.sport.hockey
,9,rec.sport.hockey
"I haven't been following the previous HR's.  But there are two, that I saw
live that would have to be up there (up where? there!).  
1) Rick Monday's HR to bury the Expos in the NL championship in 1981.
It was hit off Steve Rogers, who is a RHP and primarily a starter.
Why was he used as a reliever when the 'Spos had Reardon and BillLee
warming up in the bullpen.  Considering Monday couldn't touch LHP,
Lee would have been a safe bet.  He wasn't even doing any drugs at that
time (or so he told me and around 50 others on a recent venture into 
Montreal.  The blast wasn't the important aspect.  It was the timing.
Seventh game, a tie game, and in the top of the 9th.  The Expos almost
came back though...
2) Mike Schmidt hit one that killed the Expos in 1980.  So close, yet, so
far.
and
3) Strawberry killed a pitch on the second day of the season a couple of
years ago.  It went off the technical ring in the Big O.  It almost left
the stadium!  That was hit HARD!!!
				CorelMARK! 
",9,rec.sport.hockey
"I'm sure all of you have heard of the extraordiary start by  rookie
J.T. Snow of the California Angeles.  Other than the fact that his
father was a star receiver with the L.A. Rams and is now a radio
personality in Los Angeles and J.T. came from the Yankees organization
I don't know much about J.T.  If anyone has info and background on 
the young fenom....please post.

By the way, for those of you not following his exploits he has hit
four home runs in three days.  Two last night.  He has also delivered
the winning hit a couple of times for the Angeles in this young season.

Thanks...",9,rec.sport.hockey
"
He's a shortstop by training, but he's been at second (mostly) and third
this year for the Expos.",9,rec.sport.hockey
"
Be fair.  He did walk 6 batters in 6.1 IP.  He also allowed only three
hits, none for extra bases.  Only one run.  A pretty good outing, all
told.


There is no such thing as a ""must win"" game this early in the season.
And we can always *hope* that Darwin pitches well!",9,rec.sport.hockey
"
e,

If memory serves me well, Alicea hit it, and damn near tied the game.
Torre obviously knows his players better than you do. 


See y'all at the ballyard
Go Braves
Chop Chop

Michael Mule'
",9,rec.sport.hockey
"Hi all you Ryno fans (and those interested...)
Todays Chicago Tribune had this written in it today in regards to
Ryne Sandberg...

""Ryne Sandberg is ahead of schedule in his recovery from a broken
left hand and could be back in the lineup by May 1, manager Jim
Lefebvre said Friday.
Doctors cleared Sandberg to swing a padded bat at a ball in his 
gloved hand.
'' I'm not surprised his rehabilitation has been moved up,'' said
Lefebvre.  '' He's a fast healer, and he doesn't like being on the 
disabled list.  He's been running since he was hurt [March 5] and
is in the best shape of his life.  May 1 is his target date for
getting back in the lineup.""

Hold on to your hats Cub fans...more later as information
presents itself.",9,rec.sport.hockey
"And then cs1442aq@news.uta.edu (cs1442aq) quoth:

That's too bad.  I really had hoped Nolan could end his career with a great
year.  I suppose there is still hope.
",9,rec.sport.hockey
